"tabName","tabSchema","type","remarks","colCount","qualifiedName"
"OSAKROR_LINJER","DBM","T",,"53","DBM.OSAKROR_LINJER"
"OSFFITU_PARAM","DBM","T",,"9","DBM.OSFFITU_PARAM"
"OSFUTPL_SMS_LOGG","DBM","T",,"9","DBM.OSFUTPL_SMS_LOGG"
"OSHPOMB_LINJER","DBM","T","hjelpelinjer","7","DBM.OSHPOMB_LINJER"
"OTY06_ORDRELINJER","DBM","T",,"49","DBM.OTY06_ORDRELINJER"
"OTY06_VAREAVD","DBM","T",,"13","DBM.OTY06_VAREAVD"
"OVERFORT_ESPORING","DBM","T","KORNPARTIER OG ORDRELINJER OVERFØRT TIL ESPORING","7","DBM.OVERFORT_ESPORING"
"OVFKEY","DBM","T","BASIS - NøKLER DYNAM.FILENAVN FOR DATAOVF.","3","DBM.OVFKEY"
"OVFNR","DBM","T","BASIS - SISTE ORDRENR,VAREINNGNR OVF. FOTBOL","18","DBM.OVFNR"
"OVFSENTRAL","DBM","T",,"7","DBM.OVFSENTRAL"
"P_ANALYSE_AVREGN","DBM","T","Analyse/avregn. - Produsentavregn.","22","DBM.P_ANALYSE_AVREGN"
"P_ART_STD_VERDIER","DBM","T","Normalverdier - arter","24","DBM.P_ART_STD_VERDIER"
"P_AVREGNING","DBM","T","PRODUSENTAVREGN.DATA M/GRUNNDATA OG UTVIDEDE SATS-FELT","203","DBM.P_AVREGNING"
"P_AVREGNING_DATAFLYT","DBM","T","KONTERING DATAFLYT I LANDBRUKET","340","DBM.P_AVREGNING_DATAFLYT"
"P_AVREGNING_GML","DBM","T","PRODUSENTAVREGN.DATA M/GRUNNDATA","203","DBM.P_AVREGNING_GML"
"P_AVTALETILLEGG","DBM","T","Avtale-/kontr.till - Produsentavregn.","17","DBM.P_AVTALETILLEGG"
"P_AVTALETILLEGG_KVAL","DBM","T","Avtale-/kontr.till - på gr.lag. av kvalitet, satser.","16","DBM.P_AVTALETILLEGG_KVAL"
"P_AVTALETILLEGG_LIN","DBM","T","Avtale-/kontr.till - linjer med kvantum og satser.","14","DBM.P_AVTALETILLEGG_LIN"
"P_AVVIKENDE_DATO_PRIS","DBM","T","Når (behandlings)kode er merket med avvikende_dato_pris=J finne dato for pris her","6","DBM.P_AVVIKENDE_DATO_PRIS"
"P_BASISPRIS","DBM","T","Basispriser og verdier for salgskorn og såvare i produsentavregn.","14","DBM.P_BASISPRIS"
"P_BEHKODER","DBM","T","BEHANDLINGSKODER","13","DBM.P_BEHKODER"
"P_DIREKTE_UTBET","DBM","T","Direkte utbetaling - Produsentavregn.","5","DBM.P_DIREKTE_UTBET"
"P_DIVERSE_PARTITILLEGG","DBM","T","DIVERSE TILLEGG SOM IKKE TRENGER EGNE TABELLER","13","DBM.P_DIVERSE_PARTITILLEGG"
"P_EGENANDEL_FRAKT","DBM","T","Frakttillskudd - Produsentavregn.","10","DBM.P_EGENANDEL_FRAKT"
"P_EPOST_RABATT","DBM","T","Epost-rabatt - Produsentavregn.","5","DBM.P_EPOST_RABATT"
"P_FEILMELD","DBM","T","Feilmeldinger fra beregning av parti","10","DBM.P_FEILMELD"
"P_FORSKUDD","DBM","T","FORSKUDD TIL UTBETALING OG RENTEBEREGNING","23","DBM.P_FORSKUDD"
"P_FORVERDI","DBM","T","Tillegg / trekk forverdi.","8","DBM.P_FORVERDI"
"P_FRAKT","DBM","T","Frakt - Produsentavregn.","8","DBM.P_FRAKT"
"P_FRAKTTILSKUDD","DBM","T","Frakttillskudd - Produsentavregn.","8","DBM.P_FRAKTTILSKUDD"
"P_FRIE_TT","DBM","T","Frie tillegg/trekk - Produsentavregn.","9","DBM.P_FRIE_TT"
"P_FRIE_TT_TYPER","DBM","T","Frie till/trekk-typer - Produsentavregn.","5","DBM.P_FRIE_TT_TYPER"
"P_GRUPPER","DBM","T","UKEPLAN - GRUPPER","2","DBM.P_GRUPPER"
"P_HEKTOLITER_KORR","DBM","T","HL-korrigering - Produsentavregn.","8","DBM.P_HEKTOLITER_KORR"
"P_HEKTOLITER_SATS","DBM","T","HL-korr.satser - Produsentavregn.","9","DBM.P_HEKTOLITER_SATS"
"P_HL_SKRUMP","DBM","T","Trekk for skrumpkorn/redusert melutbytte i forhold til HL-vekt","12","DBM.P_HL_SKRUMP"
"P_INNFRAKT","DBM","T","Innfrakt - Produsentavregn.","19","DBM.P_INNFRAKT"
"P_INNFRAKT_AVTALER","DBM","T","Innfraktavtaler - Produsentavregn.","13","DBM.P_INNFRAKT_AVTALER"
"P_JOURNAL","DBM","T",,"14","DBM.P_JOURNAL"
"P_KORNHANDLER","DBM","T","Kornhandlere - Produsentavregn.","47","DBM.P_KORNHANDLER"
"P_KSL_TT","DBM","T","KSL-tillegg - Produsentavregn.","7","DBM.P_KSL_TT"
"P_KVALFEIL_TILLEGG","DBM","T","Kval.feil/till. - Produsentavregn.","17","DBM.P_KVALFEIL_TILLEGG"
"P_KVALITETER","DBM","T","Kvaliteter - Produsentavregn.","7","DBM.P_KVALITETER"
"P_LAGERLEIE","DBM","T","Lagerleie - Produsentavregn.","7","DBM.P_LAGERLEIE"
"P_LASTETID","DBM","T","Lastetid - Produsentavregning (SÅKORN) fra 2013","10","DBM.P_LASTETID"
"P_LEVNR_ANNEN_KH","DBM","T",,"7","DBM.P_LEVNR_ANNEN_KH"
"P_MELDINGER","DBM","T",,"7","DBM.P_MELDINGER"
"P_MYKOTOKSIN","DBM","T","Trekk for analysert antall mykotoksiner","13","DBM.P_MYKOTOKSIN"
"P_OKOLOGISK_TILLEGG","DBM","T","Økologisk tillegg - Produsentavregn.","5","DBM.P_OKOLOGISK_TILLEGG"
"P_OMSETNINGSAVGIFT","DBM","T","Omsetningsavgift - Produsentavregn.","5","DBM.P_OMSETNINGSAVGIFT"
"P_OPPGJORSBREV","DBM","T","Oppgjørsbrev - Produsentavregn.","25","DBM.P_OPPGJORSBREV"
"P_OPPGJORSBREV_LIN","DBM","T","Oppgjørsbrev-linjer -Produsentavregn.","12","DBM.P_OPPGJORSBREV_LIN"
"P_PERSON","DBM","T",,"11","DBM.P_PERSON"
"P_PRINTERE","DBM","T",,"2","DBM.P_PRINTERE"
"P_PRISREDUKSJON","DBM","T","Prisred. såvare - Produsentavregn.","8","DBM.P_PRISREDUKSJON"
"P_PRISREG_FREMMED_ART","DBM","T","Prisreg fremmed art i såkorn - Produsentavregn.","10","DBM.P_PRISREG_FREMMED_ART"
"P_PRISREG_SPIRING","DBM","T","Spirereg. såfrø - Produsentavregn.","10","DBM.P_PRISREG_SPIRING"
"P_PRODUSENT","DBM","T",,"10","DBM.P_PRODUSENT"
"P_PROTEIN","DBM","T","Protein - Produsentavregn.","9","DBM.P_PROTEIN"
"P_RENTER","DBM","T","RENTER BEREGNET PR. PARTI/LEVERANSE I AVREGNING","17","DBM.P_RENTER"
"P_RESERVASJON","DBM","T",,"7","DBM.P_RESERVASJON"
"P_RESSURS","DBM","T",,"5","DBM.P_RESSURS"
"P_SLETTA_OPPGJORSBREV","DBM","T","Oppgj.brev som er dannet og slettet men ikke skrevet ut","17","DBM.P_SLETTA_OPPGJORSBREV"
"P_SONE","DBM","T","Kommuner med tilhØrende fraktsone","9","DBM.P_SONE"
"P_SORTERING","DBM","T","Gyldige sorteringskoder","8","DBM.P_SORTERING"
"P_SORTSTILLEGG","DBM","T","Sortstillegg såvare - Produsentavregn.","7","DBM.P_SORTSTILLEGG"
"P_SPESIALKONTRAKT","DBM","T","Spesialkontrakter i en avgrenset periode. Overstyrer evt. andre KONTRAKTr","16","DBM.P_SPESIALKONTRAKT"
"P_SPESIALKONTRAKT_KOMMUNE","DBM","T","Spesialkontrakt eller avtale for leveranser til gitt anlegg fra enkeltkommuner i perioder","16","DBM.P_SPESIALKONTRAKT_KOMMUNE"
"P_SPESIALKONTRAKT_TEKST","DBM","T",,"5","DBM.P_SPESIALKONTRAKT_TEKST"
"P_STEDSKORRIGERING","DBM","T","Stedskorr. - Produsentavregn.","12","DBM.P_STEDSKORRIGERING"
"P_TERMINTILLEGG","DBM","T","Termintillegg","7","DBM.P_TERMINTILLEGG"
"P_TILSKUDD_UMVA","DBM","T","tilskudd uten mva - Produsentavregning(FRØ) fra 2013","11","DBM.P_TILSKUDD_UMVA"
"P_TORKETREKK","DBM","T","Tørketrekk - Produsentavregn.","11","DBM.P_TORKETREKK"
"P_TREKK_I_OPPGJOR","DBM","T","Oppgjørstrekk - Produsentavregn.","18","DBM.P_TREKK_I_OPPGJOR"
"P_TREKKMOTTAKERE","DBM","T","Trekkmottakere i kornoppgjøret","14","DBM.P_TREKKMOTTAKERE"
"P_TREKKTYPER","DBM","T","Trekktyper - Produsentavregn.","20","DBM.P_TREKKTYPER"
"P_TUSENKORNVEKT","DBM","T","Tusenkornvekt - Produsentavregn.","9","DBM.P_TUSENKORNVEKT"
"P7910A1_RABATTER","DBM","T",,"10","DBM.P7910A1_RABATTER"
"PAASLAG","DBM","T",,"14","DBM.PAASLAG"
"PAASLAG_DET","DBM","T",,"7","DBM.PAASLAG_DET"
"PAKK_HODE","DBM","T",,"12","DBM.PAKK_HODE"
"PAKK_HODE_KOPI","DBM","T",,"12","DBM.PAKK_HODE_KOPI"
"PAKK_LINJER","DBM","T","PAKKSEDDEL, LINJER","17","DBM.PAKK_LINJER"
"PAKK_LINJER_KOPI","DBM","T",,"17","DBM.PAKK_LINJER_KOPI"
"PAKKE_TRANSAKSJONER","DBM","T","PAKKETRANSAKSJONER FRA PAKKEROBOT VIA BIZTALK","13","DBM.PAKKE_TRANSAKSJONER"
"PAKKE_VARER","DBM","T",,"10","DBM.PAKKE_VARER"
"PAKKE_VARER_FKM","DBM","T",,"8","DBM.PAKKE_VARER_FKM"
"PAKKEORDRE","DBM","T","PAKKEORDRE - PLANLAGT OPPSEKKING","20","DBM.PAKKEORDRE"
"PAKKSEDDEL_VENT","DBM","T","PAKKSEDDEL PÅ VENT FOR UTSKR. TRIGGET FRA VAREINNGANG","4","DBM.PAKKSEDDEL_VENT"
"PARAM","DBM","T","DIVERSE PARAMETERE","1","DBM.PARAM"
"PARAM_INNSO","DBM","T",,"8","DBM.PARAM_INNSO"
"PARAM_KATEGORI","DBM","T",,"7","DBM.PARAM_KATEGORI"
"PARAM_RAPP_FORSALG","DBM","T","ANGIR VAREGRUPPEER FOR FORSALGS RAPPORT TIL LØNNSOMHETSANALYSER INGRIS/KLF","7","DBM.PARAM_RAPP_FORSALG"
"PARAM_SATSER","DBM","T","DIV. PARAMETRE, LEGG TIL NYE KOL. V/BEHOV","7","DBM.PARAM_SATSER"
"PARM_IKFORSLAG","DBM","T",,"21","DBM.PARM_IKFORSLAG"
"PARTI","DBM","T","Parti","31","DBM.PARTI"
"PARTI_HODE","DBM","T","Partihode","43","DBM.PARTI_HODE"
"PARTI_OLD","DBM","T",,"38","DBM.PARTI_OLD"
"PARTI_PR_30092015","DBM","T",,"27","DBM.PARTI_PR_30092015"
"PARTIHIST","DBM","T","REGISTRERTE KORNPARTIER - HISTORIKK","42","DBM.PARTIHIST"
"PC","DBM","T",,"9","DBM.PC"
"PEX_PRISENDRINGER","DBM","T",,"8","DBM.PEX_PRISENDRINGER"
"PIM_ERSTATNING_ENDRINGER","DBM","T","Signal til PIM om endret erstatning","7","DBM.PIM_ERSTATNING_ENDRINGER"
"PIM_PRISENDRINGER","DBM","T","Signal til PIM om endret pris","8","DBM.PIM_PRISENDRINGER"
"PIM_PRISER","DBM","T","Vareopplysninger meldt til PIM","26","DBM.PIM_PRISER"
"PIM_UTDRAG","DBM","T",,"17","DBM.PIM_UTDRAG"
"PIM_VAREENDRINGER","DBM","T","Signal til PIM om endret vare","8","DBM.PIM_VAREENDRINGER"
"PIMEKSP_ERSTATNINGSVARE","DBM","T",,"9","DBM.PIMEKSP_ERSTATNINGSVARE"
"PIMEKSP_ERSTATNINGSVARE_OLD","DBM","T",,"8","DBM.PIMEKSP_ERSTATNINGSVARE_OLD"
"PIMEKSP_PRISINFO","DBM","T",,"30","DBM.PIMEKSP_PRISINFO"
"PIMEKSP_PRISINFO_HIST","DBM","T",,"22","DBM.PIMEKSP_PRISINFO_HIST"
"PIMEKSP_PRISINFO_OLD","DBM","T",,"20","DBM.PIMEKSP_PRISINFO_OLD"
"PIMEKSP_VAREINFO","DBM","T",,"53","DBM.PIMEKSP_VAREINFO"
"PIMEKSP_VAREINFO_OLD","DBM","T",,"47","DBM.PIMEKSP_VAREINFO_OLD"
"PLASSERINGSID_LOG","DBM","T",,"5","DBM.PLASSERINGSID_LOG"
"PLASSNR_HIST","DBM","T",,"6","DBM.PLASSNR_HIST"
"PLH_LOGG","DBM","T",,"9","DBM.PLH_LOGG"
"PLUKK_AVVIK","DBM","T",,"3","DBM.PLUKK_AVVIK"
"PLUKK_ORDREFLYT","DBM","T",,"9","DBM.PLUKK_ORDREFLYT"
"PLUKKET_ULEVERT","DBM","T",,"9","DBM.PLUKKET_ULEVERT"
"PLUKKLISTE","DBM","T",,"9","DBM.PLUKKLISTE"
"PLUKKSATS","DBM","T",,"29","DBM.PLUKKSATS"
"PLUKKSATSHODE","DBM","T","","11","DBM.PLUKKSATSHODE"
"PLUT_HJELPELINJE","DBM","T",,"8","DBM.PLUT_HJELPELINJE"
"POS_POTENTIAL_DUPLICATES","DBM","T",,"22","DBM.POS_POTENTIAL_DUPLICATES"
"POSTNR_ENDRING","DBM","T",,"11","DBM.POSTNR_ENDRING"
"POSTNR_REGION","DBM","T",,"3","DBM.POSTNR_REGION"
"POSTNR_VARERUTE_KOBLING","DBM","T",,"4","DBM.POSTNR_VARERUTE_KOBLING"
"PRE_FAKT_FORSEND_FASIT","DBM","T",,"9","DBM.PRE_FAKT_FORSEND_FASIT"
"PRE_ORDREHODE","DBM","T",,"123","DBM.PRE_ORDREHODE"
"PRE_ORDRELINJER","DBM","T",,"69","DBM.PRE_ORDRELINJER"
"PRE_PRINT_KUNDER","DBM","T",,"1","DBM.PRE_PRINT_KUNDER"
"PREDIKTOR_FILER","DBM","T","FILER som skal overføres til Prediktor når resept er satt til aktiv første gang","3","DBM.PREDIKTOR_FILER"
"PRINT_DEF","DBM","T",,"3","DBM.PRINT_DEF"
"PRINT_EMAIL_LOGG","DBM","T",,"7","DBM.PRINT_EMAIL_LOGG"
"PRINT_FILER","DBM","T",,"4","DBM.PRINT_FILER"
"PRINT_FILER_ANT","DBM","T",,"2","DBM.PRINT_FILER_ANT"
"PRINT_FRA_TIL","DBM","T",,"5","DBM.PRINT_FRA_TIL"
"PRINT_LOGG","DBM","T",,"9","DBM.PRINT_LOGG"
"PRINT_LOKAL","DBM","T",,"4","DBM.PRINT_LOKAL"
"PRINT_MASKIN","DBM","T",,"3","DBM.PRINT_MASKIN"
"PRINT_SELVSTYRT","DBM","T",,"3","DBM.PRINT_SELVSTYRT"
"PRINT_TYPER","DBM","T",,"2","DBM.PRINT_TYPER"
"PRINTERE","DBM","T",,"5","DBM.PRINTERE"
"PRISEXPORT","DBM","T",,"13","DBM.PRISEXPORT"
"PRISEXPORT_KAMPANJE","DBM","T",,"12","DBM.PRISEXPORT_KAMPANJE"
"PRISHISTORIKK","DBM","T",,"30","DBM.PRISHISTORIKK"
"PRISUTJ","DBM","T",,"4","DBM.PRISUTJ"
"PRO11_TO_PORTA","DBM","T",,"24","DBM.PRO11_TO_PORTA"
"PRO12_FROM_PORTA","DBM","T",,"11","DBM.PRO12_FROM_PORTA"
"PRO13_TO_PORTA1","DBM","T",,"15","DBM.PRO13_TO_PORTA1"
"PRO13_TO_PORTA2","DBM","T",,"18","DBM.PRO13_TO_PORTA2"
"PRO13_TO_PORTA3","DBM","T",,"8","DBM.PRO13_TO_PORTA3"
"PRO14_FROM_PORTA","DBM","T",,"15","DBM.PRO14_FROM_PORTA"
"PROD_DATA","DBM","T",,"9","DBM.PROD_DATA"
"PROD_INPUT","DBM","T",,"14","DBM.PROD_INPUT"
"PROD_KAPASITET","DBM","T","PRODUKSJONSKAPASITET PR.TIME FOR ENHET INNEN VAREHOVEDGRUPPE","4","DBM.PROD_KAPASITET"
"PRODNR_ENDRING","DBM","T","FOR ENRING AV PRODUSENTNR VED KOMMUNE ENDRINGER","15","DBM.PRODNR_ENDRING"
"PRODNR_ENDRING_NY","DBM","T","FOR ENRING AV PRODUSENTNR VED KOMMUNE ENDRINGER","16","DBM.PRODNR_ENDRING_NY"
"PRODNR_ENDRING_NY2020","DBM","T","worktabell ENDRING AV PRODUSENTNR VED KOMMUNE ENDRING 2020 egen tabell for å kunne legge bare aktuelle i vanlig tabell","16","DBM.PRODNR_ENDRING_NY2020"
"PRODREG_AREAL","DBM","T","Midlertidig tabell med arealer fra prodreg","8","DBM.PRODREG_AREAL"
"PRODREG_KART","DBM","T",,"4","DBM.PRODREG_KART"
"PRODREG_MAIL","DBM","T",,"3","DBM.PRODREG_MAIL"
"PRODREGVEST","DBM","T",,"20","DBM.PRODREGVEST"
"PRODUSENTREG","DBM","V",,"44","DBM.PRODUSENTREG"
"PRODUSENTREG_UTV","DBM","T","Utvidet prodreg, foreløpig bare i test 04.09.2008","53","DBM.PRODUSENTREG_UTV"
"PRODUSENTREGISTER","DBM","T","Ny variant av prodreg, har view med gammelt navn","36","DBM.PRODUSENTREGISTER"
"PROREGN_BETAL_PLAN","DBM","T",,"10","DBM.PROREGN_BETAL_PLAN"
"PROREGN_FKNRTYPE","DBM","T",,"3","DBM.PROREGN_FKNRTYPE"
"PROREGN_ORDREHODE","DBM","T",,"7","DBM.PROREGN_ORDREHODE"
"PROREGN_ORDRELINJE","DBM","T",,"18","DBM.PROREGN_ORDRELINJE"
"PROREGN_PROSJEKT","DBM","T",,"13","DBM.PROREGN_PROSJEKT"
"PRV_IMP_FEIL","DBM","T","PVR: Feiltabell for lange levvarenr.","4","DBM.PRV_IMP_FEIL"
"PRV_IMP_LEV_KLAR","DBM","T",,"4","DBM.PRV_IMP_LEV_KLAR"
"PRV_IMP_LEVVARENR","DBM","T","PVR: Importtabell for levvarenr","4","DBM.PRV_IMP_LEVVARENR"
"QMF_RAPPORTER","DBM","T",,"12","DBM.QMF_RAPPORTER"
"R2_SJEKK","DBM","T",,"3","DBM.R2_SJEKK"
"RAAVARE_PROGNOSE","DBM","T",,"6","DBM.RAAVARE_PROGNOSE"
"RAB_GRUPPE","DBM","T",,"10","DBM.RAB_GRUPPE"
"RAB79","DBM","T",,"16","DBM.RAB79"
"RABATT_HODE","DBM","T",,"5","DBM.RABATT_HODE"
"RABATT_HODE_BUP","DBM","T",,"5","DBM.RABATT_HODE_BUP"
"RABATT_LINJE","DBM","T",,"19","DBM.RABATT_LINJE"
"RABATT_LINJE_BUP","DBM","T",,"19","DBM.RABATT_LINJE_BUP"
"RABATT_TIL_ALLE","DBM","T",,"7","DBM.RABATT_TIL_ALLE"
"RAND_ETTERNAVN","DBM","T",,"2","DBM.RAND_ETTERNAVN"
"RAND_FORNAVN","DBM","T",,"3","DBM.RAND_FORNAVN"
"RAND_GARDSNAVN","DBM","T",,"2","DBM.RAND_GARDSNAVN"
"RAND_GATENAVN","DBM","T",,"2","DBM.RAND_GATENAVN"
"RAPPORT_LOGG","DBM","T",,"6","DBM.RAPPORT_LOGG"
"REG_AVD_VERK","DBM","T",,"6","DBM.REG_AVD_VERK"
"REG_PROD","DBM","T",,"9","DBM.REG_PROD"
"REGION_OMR","DBM","T",,"6","DBM.REGION_OMR"
"REGION_OMR_AGRI","DBM","T",,"6","DBM.REGION_OMR_AGRI"
"REGNSKAP_OPEN_PERIODE","DBM","T",,"5","DBM.REGNSKAP_OPEN_PERIODE"
"REKL_INNKJOP","DBM","T",,"25","DBM.REKL_INNKJOP"
"RELEX_TILLEGG","DBM","T",,"4","DBM.RELEX_TILLEGG"
"RELEX09","DBM","T",,"4","DBM.RELEX09"
"RENTER_BETBET","DBM","T","Rentetillegg avhengig av betalingsbetingelse","9","DBM.RENTER_BETBET"
"RES_LINJENR","DBM","T",,"8","DBM.RES_LINJENR"
"RES_TEKSTER","DBM","T",,"4","DBM.RES_TEKSTER"
"RESEPT_PRODUKT","DBM","T","TABELL FOR Å KOBLE PRODUKTNR FRA RESEPTER MED FKNR","4","DBM.RESEPT_PRODUKT"
"RESEPT_RAAVARER","DBM","T","TABELL FOR Å KOBLE RÅVARENR FRA RESEPTER MED FKNR","6","DBM.RESEPT_RAAVARER"
"RESEPTHEAD","DBM","T",,"3","DBM.RESEPTHEAD"
"RESEPTLINJE","DBM","T",,"4","DBM.RESEPTLINJE"
"RESERVERT_EHANDEL","DBM","T",,"5","DBM.RESERVERT_EHANDEL"
"RETTET_VEIING","DBM","T","RETTING AV VEIING FRA VEKTPROGRAM, BEHANDLES OG SLETTES HVIS/NÅR RETTING GODTAS","42","DBM.RETTET_VEIING"
"RETURPL_MOTTAK","DBM","T",,"5","DBM.RETURPL_MOTTAK"
"RETURPL_UTLEVERT","DBM","T",,"6","DBM.RETURPL_UTLEVERT"
"RETURPLAST_BEH","DBM","T",,"5","DBM.RETURPLAST_BEH"
"RETURPLAST_FKNR","DBM","T",,"3","DBM.RETURPLAST_FKNR"
"RHE_PARTI","DBM","T",,"5","DBM.RHE_PARTI"
"RINGELISTE","DBM","T","","18","DBM.RINGELISTE"
"RINGELISTE_HODE","DBM","T",,"6","DBM.RINGELISTE_HODE"
"RINGELISTE_LINJE","DBM","T",,"13","DBM.RINGELISTE_LINJE"
"RM_BEHOLDNING","DBM","T",,"17","DBM.RM_BEHOLDNING"
"RUBI_KON","DBM","T","","12","DBM.RUBI_KON"
"RUNPROT_IDA","DBM","T","InboundDelivery_Advice fra empiri stange","17","DBM.RUNPROT_IDA"
"RUNPROT_MOR","DBM","T","ManufacturingOrder_Reportissue fra empiri stange","14","DBM.RUNPROT_MOR"
"RUTEKODE","DBM","T","KODER FOR å DEFINERE KJOREDAG På VARERUTE","2","DBM.RUTEKODE"
"S_EDI_FAKT_HODE","DBM","T",,"45","DBM.S_EDI_FAKT_HODE"
"S_EDI_FAKT_LINJE","DBM","T",,"23","DBM.S_EDI_FAKT_LINJE"
"S_LAG_ENHETER","DBM","T","Inneholder lovlige enheter i fraktavregning for frakttype samarbeidende lag","1","DBM.S_LAG_ENHETER"
"S_LAG_KUNDER","DBM","T","Inneholder lovlige S-lag (kundenr) i fraktavregning for frakttype samarbeidende lag","1","DBM.S_LAG_KUNDER"
"S_LAG_VHGR","DBM","T","Inneholder lovlige varehovedgrupper for valgte kunder for frakttype samarbeidende lag","2","DBM.S_LAG_VHGR"
"SAML_INNKJ_LIN","DBM","T",,"16","DBM.SAML_INNKJ_LIN"
"SAMLEFAKT_DATO","DBM","T","DATOER FOR SAMLEFAKTURERING","7","DBM.SAMLEFAKT_DATO"
"SAMPAKK_UNNTAK","DBM","T",,"6","DBM.SAMPAKK_UNNTAK"
"SAP_FAKTURAHODE","DBM","T",,"28","DBM.SAP_FAKTURAHODE"
"SAP_FAKTURALINJE","DBM","T",,"30","DBM.SAP_FAKTURALINJE"
"SAP_VSTAT_HODE","DBM","T","SAP MASKIN VERKSTEDSTATISTIKK HODE","11","DBM.SAP_VSTAT_HODE"
"SAP_VSTAT_LINJE","DBM","T","SAP MASKIN VERKSTEDSTATISTIKK LINJE","14","DBM.SAP_VSTAT_LINJE"
"SAPHIST","DBM","T",,"65","DBM.SAPHIST"
"SAPHIST_SUMK","DBM","T",,"5","DBM.SAPHIST_SUMK"
"SAPHIST_SUMV","DBM","T",,"4","DBM.SAPHIST_SUMV"
"SAPUTSTYR","DBM","T",,"37","DBM.SAPUTSTYR"
"SAPUTSTYR_INFO","DBM","T",,"4","DBM.SAPUTSTYR_INFO"
"SC_PRISER","DBM","T","ADD ON VAREREGISTER - KUNDESPESIFIKK PRIS","7","DBM.SC_PRISER"
"SC_VARER","DBM","T",,"8","DBM.SC_VARER"
"SEKKEBEST","DBM","T","LAGERETS BESTILLING AV SEKKA VARE","9","DBM.SEKKEBEST"
"SELGERE","DBM","T","SELGERREGISTER","15","DBM.SELGERE"
"SERVICE_LOGG","DBM","T","Logg for servicer og kontroller","13","DBM.SERVICE_LOGG"
"SERVICEAVTALE","DBM","T","Oppfølging serviceavtaler og kontroller","17","DBM.SERVICEAVTALE"
"SESONG","DBM","T",,"8","DBM.SESONG"
"SESONG_INNKJOP","DBM","T",,"20","DBM.SESONG_INNKJOP"
"SF18AVDPARTI","DBM","T","MOTPARTIER AUT. DANNEDE TRANSITT UT PARTIER","6","DBM.SF18AVDPARTI"
"SFAPARM_UNNTAK","DBM","T",,"2","DBM.SFAPARM_UNNTAK"
"SHOPPA_ARTIKKEL","DBM","T",,"20","DBM.SHOPPA_ARTIKKEL"
"SHOPPA_PRIS","DBM","T",,"10","DBM.SHOPPA_PRIS"
"SHOPPA_UTVALG","DBM","T",,"4","DBM.SHOPPA_UTVALG"
"SIGN_AVDNR","DBM","T",,"4","DBM.SIGN_AVDNR"
"SIGN_BELOP","DBM","T",,"4","DBM.SIGN_BELOP"
"SIGN_KTO_FORR","DBM","T","TESTTAB SKAL SLETTES","7","DBM.SIGN_KTO_FORR"
"SIGN_KTO_FORR_DEL","DBM","T",,"9","DBM.SIGN_KTO_FORR_DEL"
"SIGN_KTO_FORR_NY","DBM","T",,"7","DBM.SIGN_KTO_FORR_NY"
"SIGN_KTO_VHGR","DBM","T",,"7","DBM.SIGN_KTO_VHGR"
"SIGN_KTO_VHGR_NY","DBM","T",,"7","DBM.SIGN_KTO_VHGR_NY"
"SIGNATUR","DBM","T",,"18","DBM.SIGNATUR"
"SILO_BEVEGELSER","DBM","T",,"32","DBM.SILO_BEVEGELSER"
"SILOINFO","DBM","T","Informasjon om kraftforsilo","11","DBM.SILOINFO"
"SILOINFO_BYGNING","DBM","T","Informasjon om bygningstype","4","DBM.SILOINFO_BYGNING"
"SILOINFO_DETALJER","DBM","T","Strukturerte detaljer om siloer","8","DBM.SILOINFO_DETALJER"
"SILOINFO_FORBRUK","DBM","T","Informasjon om daglig forbruk fra kraftforsilo","8","DBM.SILOINFO_FORBRUK"
"SILOINFO_FYLLING","DBM","T","Informasjon om fyllingstype","4","DBM.SILOINFO_FYLLING"
"SILOINFO_LEVERANSE","DBM","T","Informasjon om leveranse i kraftforsilo","12","DBM.SILOINFO_LEVERANSE"
"SILOINFO_PEILING","DBM","T","Informasjon om peiling i kraftforsilo","9","DBM.SILOINFO_PEILING"
"SILOINFO_SILOTYPE","DBM","T","Informasjon om silotype","4","DBM.SILOINFO_SILOTYPE"
"SIST_BRUKT_TALL","DBM","T",,"4","DBM.SIST_BRUKT_TALL"
"SJEKK_AKTIV_EIENDOM","DBM","T","Tabell med kunder som skal sjekkes mot Landbruksdirektoratets løsning for aktiv eiendomsknytning","4","DBM.SJEKK_AKTIV_EIENDOM"
"SKAL_SLETTES_RAB_HODE","DBM","T",,"4","DBM.SKAL_SLETTES_RAB_HODE"
"SKAL_SLETTES_RAB_LINJE","DBM","T",,"16","DBM.SKAL_SLETTES_RAB_LINJE"
"SLAG","DBM","T","KORNSLAG","21","DBM.SLAG"
"SLAG_GML","DBM","T","KORNSLAG TIDLIGERE SESONGER","22","DBM.SLAG_GML"
"SLB_FKNR","DBM","T",,"6","DBM.SLB_FKNR"
"SLB_FKNR_HST","DBM","T",,"6","DBM.SLB_FKNR_HST"
"SLEKT","DBM","T","Slekt - høyeste nivå for sortbestemmelse","3","DBM.SLEKT"
"SLF_ALTINN_FEIL","DBM","T",,"7","DBM.SLF_ALTINN_FEIL"
"SLF_FRAKTTILSKUDD","DBM","T",,"15","DBM.SLF_FRAKTTILSKUDD"
